1615.png - compression: h264 crf=26, scale: nearest size factor=0.5
0418.png - compression: h264 crf=22, scale: nearest size factor=0.5
2078.png - scale: nearest size factor=0.5, compression: h264 crf=25
1577.png - scale: lanczos size factor=0.5, compression: h264 crf=22
0245.png - compression: h264 crf=21, scale: nearest size factor=0.5
1736.png - scale: nearest size factor=0.5, compression: h264 crf=26
0959.png - scale: lanczos size factor=0.5, compression: h264 crf=25
0907.png - compression: h264 crf=21, scale: bicubic size factor=0.5
0116.png - scale: nearest size factor=0.5, compression: h264 crf=27
1029.png - compression: h264 crf=24, scale: lanczos size factor=0.5
1888.png - compression: h264 crf=24, scale: bilinear size factor=0.5
0808.png - compression: h264 crf=21, scale: lanczos size factor=0.5
1245.png - scale: bilinear size factor=0.5, compression: h264 crf=23
0913.png - compression: h264 crf=21, scale: lanczos size factor=0.5
0548.png - scale: nearest size factor=0.5, compression: h264 crf=20
0329.png - compression: h264 crf=23, scale: bicubic size factor=0.5
1165.png - scale: lanczos size factor=0.5, compression: h264 crf=21
2117.png - scale: bilinear size factor=0.5, compression: h264 crf=20
1972.png - compression: h264 crf=28, scale: nearest size factor=0.5
2360.png - scale: bilinear size factor=0.5, compression: h264 crf=21
1965.png - compression: h264 crf=23, scale: nearest size factor=0.5
0354.png - compression: h264 crf=24, scale: lanczos size factor=0.5
1095.png - compression: h264 crf=24, scale: lanczos size factor=0.5
1868.png - scale: nearest size factor=0.5, compression: h264 crf=24
1626.png - compression: h264 crf=23, scale: bilinear size factor=0.5
1785.png - scale: lanczos size factor=0.5, compression: h264 crf=24
0303.png - compression: h264 crf=22, scale: nearest size factor=0.5
0350.png - scale: bilinear size factor=0.5, compression: h264 crf=21
0128.png - compression: h264 crf=24, scale: lanczos size factor=0.5
1459.png - compression: h264 crf=26, scale: bicubic size factor=0.5
1716.png - scale: bicubic size factor=0.5, compression: h264 crf=28
2320.png - compression: h264 crf=22, scale: bilinear size factor=0.5
2301.png - scale: bicubic size factor=0.5, compression: h264 crf=21
1613.png - scale: lanczos size factor=0.5, compression: h264 crf=28
0249.png - scale: bilinear size factor=0.5, compression: h264 crf=26
2403.png - compression: h264 crf=25, scale: bicubic size factor=0.5
2496.png - scale: lanczos size factor=0.5, compression: h264 crf=25
0821.png - compression: h264 crf=24, scale: nearest size factor=0.5
0933.png - compression: h264 crf=21, scale: lanczos size factor=0.5
1323.png - scale: bicubic size factor=0.5, compression: h264 crf=25
0059.png - scale: lanczos size factor=0.5, compression: h264 crf=22
0766.png - scale: bicubic size factor=0.5, compression: h264 crf=20
1867.png - scale: bilinear size factor=0.5, compression: h264 crf=25
2146.png - compression: h264 crf=27, scale: lanczos size factor=0.5
2309.png - compression: h264 crf=27, scale: box size factor=0.5
0588.png - scale: nearest size factor=0.5, compression: h264 crf=20
1123.png - scale: bilinear size factor=0.5, compression: h264 crf=26
0283.png - compression: h264 crf=27, scale: box size factor=0.5
0384.png - compression: h264 crf=23, scale: lanczos size factor=0.5
2010.png - compression: h264 crf=21, scale: bilinear size factor=0.5
2247.png - compression: h264 crf=27, scale: nearest size factor=0.5
2385.png - compression: h264 crf=26, scale: lanczos size factor=0.5
1384.png - compression: h264 crf=28, scale: nearest size factor=0.5
0825.png - compression: h264 crf=28, scale: box size factor=0.5
0345.png - scale: bilinear size factor=0.5, compression: h264 crf=24
1175.png - scale: nearest size factor=0.5, compression: h264 crf=28
0948.png - scale: box size factor=0.5, compression: h264 crf=24
1633.png - scale: bilinear size factor=0.5, compression: h264 crf=24
0288.png - compression: h264 crf=28, scale: bicubic size factor=0.5
0095.png - compression: h264 crf=26, scale: nearest size factor=0.5
1173.png - scale: bicubic size factor=0.5, compression: h264 crf=23
0993.png - compression: h264 crf=24, scale: bilinear size factor=0.5
1334.png - scale: nearest size factor=0.5, compression: h264 crf=24
2092.png - compression: h264 crf=28, scale: bilinear size factor=0.5
1623.png - compression: h264 crf=21, scale: box size factor=0.5
2545.png - scale: bicubic size factor=0.5, compression: h264 crf=27
0279.png - scale: box size factor=0.5, compression: h264 crf=27
1309.png - compression: h264 crf=28, scale: box size factor=0.5
1294.png - scale: box size factor=0.5, compression: h264 crf=25
0760.png - compression: h264 crf=20, scale: box size factor=0.5
0582.png - compression: h264 crf=26, scale: lanczos size factor=0.5
0102.png - compression: h264 crf=21, scale: bicubic size factor=0.5
0263.png - compression: h264 crf=25, scale: bicubic size factor=0.5
0093.png - scale: nearest size factor=0.5, compression: h264 crf=24
0469.png - compression: h264 crf=27, scale: box size factor=0.5
1974.png - scale: bicubic size factor=0.5, compression: h264 crf=20
1495.png - scale: bilinear size factor=0.5, compression: h264 crf=26
0938.png - compression: h264 crf=27, scale: nearest size factor=0.5
0546.png - compression: h264 crf=24, scale: lanczos size factor=0.5
1686.png - compression: h264 crf=20, scale: bilinear size factor=0.5
1150.png - compression: h264 crf=27, scale: bilinear size factor=0.5
2086.png - scale: lanczos size factor=0.5, compression: h264 crf=21
2270.png - compression: h264 crf=22, scale: nearest size factor=0.5
0068.png - scale: bicubic size factor=0.5, compression: h264 crf=22
1219.png - compression: h264 crf=23, scale: nearest size factor=0.5
0571.png - compression: h264 crf=22, scale: bilinear size factor=0.5
1991.png - scale: lanczos size factor=0.5, compression: h264 crf=22
0544.png - scale: nearest size factor=0.5, compression: h264 crf=26
1793.png - scale: nearest size factor=0.5, compression: h264 crf=22
1899.png - scale: lanczos size factor=0.5, compression: h264 crf=22
0319.png - compression: h264 crf=20, scale: bilinear size factor=0.5
2040.png - compression: h264 crf=27, scale: bicubic size factor=0.5
0846.png - compression: h264 crf=28, scale: nearest size factor=0.5
1632.png - scale: lanczos size factor=0.5, compression: h264 crf=23
1542.png - scale: lanczos size factor=0.5, compression: h264 crf=25
1373.png - scale: nearest size factor=0.5, compression: h264 crf=25
0311.png - compression: h264 crf=21, scale: bilinear size factor=0.5
0480.png - scale: bicubic size factor=0.5, compression: h264 crf=28
0915.png - scale: bilinear size factor=0.5, compression: h264 crf=27
1937.png - compression: h264 crf=21, scale: box size factor=0.5
2300.png - compression: h264 crf=23, scale: bicubic size factor=0.5
1291.png - scale: nearest size factor=0.5, compression: h264 crf=27
1713.png - scale: bicubic size factor=0.5, compression: h264 crf=25
2291.png - scale: bicubic size factor=0.5, compression: h264 crf=22
0290.png - scale: bicubic size factor=0.5, compression: h264 crf=23
1121.png - compression: h264 crf=28, scale: lanczos size factor=0.5
1395.png - compression: h264 crf=26, scale: bilinear size factor=0.5
1770.png - compression: h264 crf=28, scale: bicubic size factor=0.5
1020.png - compression: h264 crf=25, scale: box size factor=0.5
2528.png - scale: bicubic size factor=0.5, compression: h264 crf=21
1096.png - compression: h264 crf=22, scale: bicubic size factor=0.5
2457.png - compression: h264 crf=23, scale: bicubic size factor=0.5
0342.png - compression: h264 crf=24, scale: lanczos size factor=0.5
0795.png - compression: h264 crf=21, scale: box size factor=0.5
0011.png - compression: h264 crf=25, scale: box size factor=0.5
0647.png - scale: nearest size factor=0.5, compression: h264 crf=21
2478.png - compression: h264 crf=21, scale: bicubic size factor=0.5
1565.png - compression: h264 crf=22, scale: lanczos size factor=0.5
0818.png - scale: bilinear size factor=0.5, compression: h264 crf=23
0187.png - scale: bicubic size factor=0.5, compression: h264 crf=26
1237.png - compression: h264 crf=22, scale: bilinear size factor=0.5
1060.png - compression: h264 crf=21, scale: bilinear size factor=0.5
0989.png - compression: h264 crf=21, scale: lanczos size factor=0.5
1388.png - compression: h264 crf=22, scale: bicubic size factor=0.5
1717.png - compression: h264 crf=20, scale: bilinear size factor=0.5
1287.png - compression: h264 crf=24, scale: bilinear size factor=0.5
0392.png - scale: box size factor=0.5, compression: h264 crf=25
2541.png - scale: nearest size factor=0.5, compression: h264 crf=26
1446.png - compression: h264 crf=22, scale: nearest size factor=0.5
1741.png - scale: box size factor=0.5, compression: h264 crf=22
1412.png - compression: h264 crf=23, scale: bilinear size factor=0.5
1750.png - scale: bilinear size factor=0.5, compression: h264 crf=25
1898.png - compression: h264 crf=20, scale: lanczos size factor=0.5
1689.png - compression: h264 crf=28, scale: lanczos size factor=0.5
2240.png - scale: bicubic size factor=0.5, compression: h264 crf=20
0772.png - scale: nearest size factor=0.5, compression: h264 crf=26
2148.png - scale: bicubic size factor=0.5, compression: h264 crf=22
2041.png - scale: lanczos size factor=0.5, compression: h264 crf=20
1342.png - compression: h264 crf=25, scale: lanczos size factor=0.5
0371.png - compression: h264 crf=28, scale: nearest size factor=0.5
0196.png - scale: bicubic size factor=0.5, compression: h264 crf=27
2286.png - scale: nearest size factor=0.5, compression: h264 crf=28
2557.png - scale: lanczos size factor=0.5, compression: h264 crf=28
1358.png - compression: h264 crf=20, scale: bicubic size factor=0.5
0703.png - scale: bicubic size factor=0.5, compression: h264 crf=20
2367.png - scale: nearest size factor=0.5, compression: h264 crf=25
2451.png - compression: h264 crf=20, scale: lanczos size factor=0.5
1452.png - scale: bicubic size factor=0.5, compression: h264 crf=28
2471.png - compression: h264 crf=26, scale: nearest size factor=0.5
1082.png - compression: h264 crf=23, scale: bicubic size factor=0.5
0681.png - compression: h264 crf=20, scale: box size factor=0.5
1828.png - scale: bicubic size factor=0.5, compression: h264 crf=28
1357.png - scale: box size factor=0.5, compression: h264 crf=24
2255.png - scale: lanczos size factor=0.5, compression: h264 crf=27
1406.png - scale: bilinear size factor=0.5, compression: h264 crf=20
0860.png - scale: box size factor=0.5, compression: h264 crf=27
2551.png - compression: h264 crf=28, scale: box size factor=0.5
1599.png - compression: h264 crf=23, scale: lanczos size factor=0.5
2091.png - compression: h264 crf=21, scale: bilinear size factor=0.5
0258.png - compression: h264 crf=28, scale: box size factor=0.5
0671.png - scale: nearest size factor=0.5, compression: h264 crf=20
0916.png - scale: box size factor=0.5, compression: h264 crf=21
0494.png - compression: h264 crf=27, scale: bicubic size factor=0.5
0380.png - scale: lanczos size factor=0.5, compression: h264 crf=20
1453.png - scale: lanczos size factor=0.5, compression: h264 crf=28
0326.png - compression: h264 crf=23, scale: bicubic size factor=0.5
2029.png - scale: lanczos size factor=0.5, compression: h264 crf=22
1512.png - compression: h264 crf=20, scale: nearest size factor=0.5
1041.png - scale: lanczos size factor=0.5, compression: h264 crf=23
1047.png - scale: box size factor=0.5, compression: h264 crf=21
1569.png - compression: h264 crf=21, scale: nearest size factor=0.5
0770.png - scale: box size factor=0.5, compression: h264 crf=24
1316.png - compression: h264 crf=23, scale: bilinear size factor=0.5
1801.png - compression: h264 crf=27, scale: nearest size factor=0.5
1679.png - compression: h264 crf=25, scale: bilinear size factor=0.5
1045.png - scale: nearest size factor=0.5, compression: h264 crf=25
2183.png - scale: nearest size factor=0.5, compression: h264 crf=27
1102.png - compression: h264 crf=26, scale: nearest size factor=0.5
0296.png - scale: box size factor=0.5, compression: h264 crf=24
1776.png - scale: lanczos size factor=0.5, compression: h264 crf=26
2106.png - scale: bicubic size factor=0.5, compression: h264 crf=21
1724.png - scale: nearest size factor=0.5, compression: h264 crf=23
1274.png - compression: h264 crf=21, scale: lanczos size factor=0.5
0500.png - compression: h264 crf=28, scale: nearest size factor=0.5
1101.png - compression: h264 crf=28, scale: lanczos size factor=0.5
1332.png - scale: bicubic size factor=0.5, compression: h264 crf=25
1889.png - compression: h264 crf=21, scale: bicubic size factor=0.5
1321.png - scale: nearest size factor=0.5, compression: h264 crf=28
1588.png - compression: h264 crf=24, scale: nearest size factor=0.5
2340.png - compression: h264 crf=21, scale: bilinear size factor=0.5
2339.png - compression: h264 crf=23, scale: bilinear size factor=0.5
0488.png - compression: h264 crf=27, scale: lanczos size factor=0.5
0972.png - compression: h264 crf=24, scale: lanczos size factor=0.5
0782.png - compression: h264 crf=25, scale: box size factor=0.5
1640.png - scale: nearest size factor=0.5, compression: h264 crf=25
1993.png - compression: h264 crf=26, scale: bicubic size factor=0.5
1664.png - compression: h264 crf=28, scale: lanczos size factor=0.5
0857.png - scale: bicubic size factor=0.5, compression: h264 crf=25
0632.png - scale: lanczos size factor=0.5, compression: h264 crf=24
1517.png - compression: h264 crf=25, scale: lanczos size factor=0.5
0729.png - scale: bicubic size factor=0.5, compression: h264 crf=24
0072.png - scale: lanczos size factor=0.5, compression: h264 crf=27
1329.png - scale: nearest size factor=0.5, compression: h264 crf=20
0146.png - scale: lanczos size factor=0.5, compression: h264 crf=22
1112.png - scale: nearest size factor=0.5, compression: h264 crf=27
0682.png - compression: h264 crf=22, scale: bicubic size factor=0.5
0664.png - scale: bilinear size factor=0.5, compression: h264 crf=20
1529.png - compression: h264 crf=21, scale: bicubic size factor=0.5
0658.png - compression: h264 crf=28, scale: lanczos size factor=0.5
2442.png - compression: h264 crf=20, scale: bicubic size factor=0.5
0556.png - scale: bilinear size factor=0.5, compression: h264 crf=24
0104.png - scale: nearest size factor=0.5, compression: h264 crf=25
1091.png - scale: lanczos size factor=0.5, compression: h264 crf=22
0922.png - scale: lanczos size factor=0.5, compression: h264 crf=24
1397.png - scale: lanczos size factor=0.5, compression: h264 crf=20
1930.png - compression: h264 crf=28, scale: bilinear size factor=0.5
2249.png - compression: h264 crf=20, scale: bicubic size factor=0.5
2536.png - compression: h264 crf=23, scale: box size factor=0.5
2027.png - compression: h264 crf=21, scale: box size factor=0.5
1863.png - scale: box size factor=0.5, compression: h264 crf=20
1075.png - scale: box size factor=0.5, compression: h264 crf=23
2143.png - compression: h264 crf=21, scale: box size factor=0.5
0563.png - compression: h264 crf=23, scale: nearest size factor=0.5
2173.png - compression: h264 crf=26, scale: box size factor=0.5
0762.png - scale: box size factor=0.5, compression: h264 crf=24
2417.png - scale: bilinear size factor=0.5, compression: h264 crf=20
1847.png - compression: h264 crf=28, scale: bilinear size factor=0.5
0022.png - compression: h264 crf=25, scale: bicubic size factor=0.5
1180.png - scale: bicubic size factor=0.5, compression: h264 crf=24
2341.png - compression: h264 crf=22, scale: nearest size factor=0.5
0139.png - scale: box size factor=0.5, compression: h264 crf=26
0536.png - scale: nearest size factor=0.5, compression: h264 crf=23
0472.png - compression: h264 crf=24, scale: bilinear size factor=0.5
2069.png - scale: lanczos size factor=0.5, compression: h264 crf=21
2136.png - compression: h264 crf=24, scale: box size factor=0.5
0748.png - scale: bilinear size factor=0.5, compression: h264 crf=27
2378.png - scale: bicubic size factor=0.5, compression: h264 crf=24
0091.png - compression: h264 crf=27, scale: box size factor=0.5
0593.png - scale: lanczos size factor=0.5, compression: h264 crf=25
0465.png - scale: nearest size factor=0.5, compression: h264 crf=20
2021.png - scale: lanczos size factor=0.5, compression: h264 crf=28
1295.png - compression: h264 crf=20, scale: bicubic size factor=0.5
1270.png - compression: h264 crf=23, scale: nearest size factor=0.5
0325.png - scale: nearest size factor=0.5, compression: h264 crf=27
1774.png - scale: box size factor=0.5, compression: h264 crf=25
2297.png - scale: box size factor=0.5, compression: h264 crf=28
0744.png - compression: h264 crf=22, scale: bicubic size factor=0.5
1127.png - compression: h264 crf=28, scale: bicubic size factor=0.5
1624.png - scale: box size factor=0.5, compression: h264 crf=22
1266.png - scale: box size factor=0.5, compression: h264 crf=22
2314.png - compression: h264 crf=24, scale: nearest size factor=0.5
2337.png - compression: h264 crf=23, scale: lanczos size factor=0.5
2047.png - compression: h264 crf=27, scale: box size factor=0.5
0646.png - compression: h264 crf=27, scale: bilinear size factor=0.5
1849.png - compression: h264 crf=23, scale: box size factor=0.5
1988.png - scale: bicubic size factor=0.5, compression: h264 crf=27
1434.png - compression: h264 crf=25, scale: lanczos size factor=0.5
1187.png - compression: h264 crf=22, scale: nearest size factor=0.5
0273.png - compression: h264 crf=28, scale: bicubic size factor=0.5
1696.png - compression: h264 crf=27, scale: bilinear size factor=0.5
0613.png - compression: h264 crf=27, scale: bilinear size factor=0.5
2001.png - scale: bilinear size factor=0.5, compression: h264 crf=21
1945.png - scale: bilinear size factor=0.5, compression: h264 crf=26
1158.png - compression: h264 crf=28, scale: bicubic size factor=0.5
2422.png - compression: h264 crf=22, scale: bilinear size factor=0.5
0504.png - compression: h264 crf=23, scale: lanczos size factor=0.5
2274.png - scale: bicubic size factor=0.5, compression: h264 crf=25
0618.png - compression: h264 crf=25, scale: bilinear size factor=0.5
0891.png - scale: nearest size factor=0.5, compression: h264 crf=22
2312.png - compression: h264 crf=20, scale: box size factor=0.5
0097.png - scale: bilinear size factor=0.5, compression: h264 crf=23
0514.png - scale: lanczos size factor=0.5, compression: h264 crf=26
0235.png - compression: h264 crf=25, scale: box size factor=0.5
1451.png - scale: bicubic size factor=0.5, compression: h264 crf=25
1354.png - scale: nearest size factor=0.5, compression: h264 crf=27
2097.png - scale: box size factor=0.5, compression: h264 crf=22
0360.png - scale: bicubic size factor=0.5, compression: h264 crf=25
0378.png - scale: nearest size factor=0.5, compression: h264 crf=20
1387.png - scale: lanczos size factor=0.5, compression: h264 crf=23
0340.png - compression: h264 crf=27, scale: box size factor=0.5
1951.png - scale: box size factor=0.5, compression: h264 crf=25
0173.png - compression: h264 crf=21, scale: box size factor=0.5
1848.png - compression: h264 crf=23, scale: bicubic size factor=0.5
2288.png - scale: bilinear size factor=0.5, compression: h264 crf=28
2393.png - compression: h264 crf=26, scale: nearest size factor=0.5
0225.png - scale: nearest size factor=0.5, compression: h264 crf=25
2370.png - scale: box size factor=0.5, compression: h264 crf=24
2152.png - compression: h264 crf=23, scale: bilinear size factor=0.5
0837.png - compression: h264 crf=27, scale: bilinear size factor=0.5
1148.png - scale: bilinear size factor=0.5, compression: h264 crf=23
0339.png - compression: h264 crf=21, scale: bicubic size factor=0.5
0410.png - compression: h264 crf=28, scale: bilinear size factor=0.5
0261.png - scale: bilinear size factor=0.5, compression: h264 crf=24
0010.png - scale: bilinear size factor=0.5, compression: h264 crf=22
1579.png - compression: h264 crf=26, scale: bilinear size factor=0.5
0470.png - scale: nearest size factor=0.5, compression: h264 crf=20
1413.png - scale: bicubic size factor=0.5, compression: h264 crf=20
1566.png - scale: lanczos size factor=0.5, compression: h264 crf=22
1651.png - scale: box size factor=0.5, compression: h264 crf=20
0949.png - scale: lanczos size factor=0.5, compression: h264 crf=21
0908.png - scale: bilinear size factor=0.5, compression: h264 crf=20
1435.png - compression: h264 crf=25, scale: bilinear size factor=0.5
0968.png - compression: h264 crf=22, scale: box size factor=0.5
1044.png - compression: h264 crf=21, scale: nearest size factor=0.5
0356.png - compression: h264 crf=26, scale: bilinear size factor=0.5
0551.png - scale: lanczos size factor=0.5, compression: h264 crf=23
1292.png - scale: bilinear size factor=0.5, compression: h264 crf=20
2543.png - scale: nearest size factor=0.5, compression: h264 crf=22
0871.png - scale: bicubic size factor=0.5, compression: h264 crf=22
1779.png - scale: lanczos size factor=0.5, compression: h264 crf=28
1597.png - compression: h264 crf=21, scale: bilinear size factor=0.5
0909.png - scale: bicubic size factor=0.5, compression: h264 crf=24
2150.png - compression: h264 crf=25, scale: bicubic size factor=0.5
0656.png - scale: box size factor=0.5, compression: h264 crf=26
0330.png - compression: h264 crf=20, scale: bicubic size factor=0.5
2470.png - compression: h264 crf=26, scale: bicubic size factor=0.5
1879.png - scale: lanczos size factor=0.5, compression: h264 crf=27
1199.png - compression: h264 crf=21, scale: box size factor=0.5
1769.png - compression: h264 crf=27, scale: lanczos size factor=0.5
1313.png - compression: h264 crf=20, scale: nearest size factor=0.5
0997.png - compression: h264 crf=25, scale: bilinear size factor=0.5
0359.png - scale: nearest size factor=0.5, compression: h264 crf=28
0852.png - scale: box size factor=0.5, compression: h264 crf=21
0399.png - scale: box size factor=0.5, compression: h264 crf=27
0835.png - scale: bicubic size factor=0.5, compression: h264 crf=26
0609.png - scale: lanczos size factor=0.5, compression: h264 crf=20
0496.png - compression: h264 crf=25, scale: nearest size factor=0.5
1525.png - scale: box size factor=0.5, compression: h264 crf=24
1693.png - compression: h264 crf=23, scale: lanczos size factor=0.5
2153.png - compression: h264 crf=25, scale: nearest size factor=0.5
2217.png - compression: h264 crf=22, scale: bicubic size factor=0.5
1010.png - compression: h264 crf=24, scale: bilinear size factor=0.5
0144.png - scale: bilinear size factor=0.5, compression: h264 crf=27
0460.png - scale: nearest size factor=0.5, compression: h264 crf=21
2237.png - scale: nearest size factor=0.5, compression: h264 crf=24
0623.png - compression: h264 crf=21, scale: bicubic size factor=0.5
1166.png - scale: bicubic size factor=0.5, compression: h264 crf=24
2084.png - scale: nearest size factor=0.5, compression: h264 crf=26
1040.png - compression: h264 crf=22, scale: lanczos size factor=0.5
2526.png - scale: box size factor=0.5, compression: h264 crf=25
1586.png - scale: nearest size factor=0.5, compression: h264 crf=20
0053.png - compression: h264 crf=25, scale: nearest size factor=0.5
2225.png - scale: bicubic size factor=0.5, compression: h264 crf=20
2416.png - compression: h264 crf=27, scale: bilinear size factor=0.5
0151.png - scale: bicubic size factor=0.5, compression: h264 crf=22
0333.png - compression: h264 crf=23, scale: lanczos size factor=0.5
1195.png - scale: bicubic size factor=0.5, compression: h264 crf=22
1654.png - compression: h264 crf=23, scale: lanczos size factor=0.5
0526.png - compression: h264 crf=20, scale: lanczos size factor=0.5
2366.png - compression: h264 crf=23, scale: bilinear size factor=0.5
0264.png - compression: h264 crf=21, scale: lanczos size factor=0.5
1008.png - scale: nearest size factor=0.5, compression: h264 crf=26
1442.png - compression: h264 crf=21, scale: nearest size factor=0.5
0792.png - compression: h264 crf=27, scale: box size factor=0.5
0590.png - compression: h264 crf=23, scale: bicubic size factor=0.5
1926.png - compression: h264 crf=27, scale: nearest size factor=0.5
2100.png - compression: h264 crf=21, scale: bicubic size factor=0.5
1247.png - compression: h264 crf=20, scale: bicubic size factor=0.5
1838.png - compression: h264 crf=28, scale: box size factor=0.5
1687.png - scale: box size factor=0.5, compression: h264 crf=28
1589.png - compression: h264 crf=20, scale: bicubic size factor=0.5
0085.png - compression: h264 crf=27, scale: nearest size factor=0.5
0531.png - scale: box size factor=0.5, compression: h264 crf=26
2037.png - scale: bilinear size factor=0.5, compression: h264 crf=22
0708.png - scale: nearest size factor=0.5, compression: h264 crf=21
2542.png - scale: lanczos size factor=0.5, compression: h264 crf=20
2436.png - compression: h264 crf=22, scale: bilinear size factor=0.5
1058.png - scale: lanczos size factor=0.5, compression: h264 crf=20
1509.png - compression: h264 crf=28, scale: nearest size factor=0.5
0207.png - scale: nearest size factor=0.5, compression: h264 crf=26
0749.png - compression: h264 crf=25, scale: lanczos size factor=0.5
0266.png - scale: nearest size factor=0.5, compression: h264 crf=26
2376.png - compression: h264 crf=22, scale: bilinear size factor=0.5
1832.png - scale: lanczos size factor=0.5, compression: h264 crf=25
1109.png - scale: box size factor=0.5, compression: h264 crf=20
1324.png - compression: h264 crf=23, scale: nearest size factor=0.5
2458.png - scale: nearest size factor=0.5, compression: h264 crf=22
1955.png - scale: lanczos size factor=0.5, compression: h264 crf=28
2515.png - scale: lanczos size factor=0.5, compression: h264 crf=20
0960.png - scale: bilinear size factor=0.5, compression: h264 crf=20
0226.png - compression: h264 crf=28, scale: bicubic size factor=0.5
1987.png - compression: h264 crf=27, scale: bicubic size factor=0.5
0524.png - scale: bilinear size factor=0.5, compression: h264 crf=23
1753.png - scale: bicubic size factor=0.5, compression: h264 crf=25
2539.png - compression: h264 crf=25, scale: nearest size factor=0.5
0497.png - compression: h264 crf=25, scale: nearest size factor=0.5
1662.png - compression: h264 crf=25, scale: bicubic size factor=0.5
1583.png - scale: bicubic size factor=0.5, compression: h264 crf=20
1338.png - compression: h264 crf=23, scale: lanczos size factor=0.5
1873.png - scale: box size factor=0.5, compression: h264 crf=21
0815.png - scale: lanczos size factor=0.5, compression: h264 crf=28
1429.png - compression: h264 crf=23, scale: nearest size factor=0.5
1726.png - scale: bilinear size factor=0.5, compression: h264 crf=24
0427.png - scale: nearest size factor=0.5, compression: h264 crf=28
2487.png - scale: box size factor=0.5, compression: h264 crf=24
0906.png - compression: h264 crf=23, scale: lanczos size factor=0.5
0468.png - scale: box size factor=0.5, compression: h264 crf=24
0507.png - scale: bilinear size factor=0.5, compression: h264 crf=28
0899.png - scale: bicubic size factor=0.5, compression: h264 crf=23
0698.png - scale: lanczos size factor=0.5, compression: h264 crf=27
0169.png - compression: h264 crf=24, scale: bilinear size factor=0.5
0957.png - scale: bicubic size factor=0.5, compression: h264 crf=21
0193.png - compression: h264 crf=28, scale: bicubic size factor=0.5
1185.png - scale: nearest size factor=0.5, compression: h264 crf=21
1246.png - compression: h264 crf=21, scale: box size factor=0.5
1336.png - compression: h264 crf=22, scale: lanczos size factor=0.5
1516.png - compression: h264 crf=24, scale: box size factor=0.5
0189.png - compression: h264 crf=22, scale: bicubic size factor=0.5
1448.png - scale: lanczos size factor=0.5, compression: h264 crf=20
2534.png - compression: h264 crf=21, scale: bicubic size factor=0.5
2407.png - scale: lanczos size factor=0.5, compression: h264 crf=26
0833.png - compression: h264 crf=25, scale: bilinear size factor=0.5
0759.png - scale: box size factor=0.5, compression: h264 crf=20
2180.png - scale: bicubic size factor=0.5, compression: h264 crf=22
2081.png - scale: bicubic size factor=0.5, compression: h264 crf=26
1355.png - scale: lanczos size factor=0.5, compression: h264 crf=23
0372.png - scale: bicubic size factor=0.5, compression: h264 crf=22
2540.png - scale: bicubic size factor=0.5, compression: h264 crf=21
0182.png - scale: lanczos size factor=0.5, compression: h264 crf=27
1600.png - compression: h264 crf=22, scale: box size factor=0.5
0057.png - compression: h264 crf=26, scale: bilinear size factor=0.5
0573.png - scale: lanczos size factor=0.5, compression: h264 crf=28
1353.png - compression: h264 crf=22, scale: bicubic size factor=0.5
2456.png - compression: h264 crf=23, scale: nearest size factor=0.5
0376.png - scale: lanczos size factor=0.5, compression: h264 crf=26
2179.png - compression: h264 crf=23, scale: lanczos size factor=0.5
0814.png - compression: h264 crf=24, scale: bicubic size factor=0.5
0267.png - compression: h264 crf=22, scale: box size factor=0.5
0318.png - compression: h264 crf=24, scale: bicubic size factor=0.5
0561.png - compression: h264 crf=23, scale: bicubic size factor=0.5
0970.png - compression: h264 crf=24, scale: nearest size factor=0.5
0305.png - compression: h264 crf=22, scale: bicubic size factor=0.5
0094.png - scale: lanczos size factor=0.5, compression: h264 crf=24
1553.png - compression: h264 crf=20, scale: lanczos size factor=0.5
0812.png - compression: h264 crf=28, scale: bilinear size factor=0.5
0558.png - scale: lanczos size factor=0.5, compression: h264 crf=21
1194.png - compression: h264 crf=26, scale: box size factor=0.5
0581.png - scale: box size factor=0.5, compression: h264 crf=27
0287.png - compression: h264 crf=23, scale: bicubic size factor=0.5
1775.png - scale: bicubic size factor=0.5, compression: h264 crf=27
0788.png - compression: h264 crf=20, scale: lanczos size factor=0.5
0773.png - compression: h264 crf=23, scale: box size factor=0.5
0802.png - compression: h264 crf=20, scale: box size factor=0.5
1956.png - scale: nearest size factor=0.5, compression: h264 crf=28
1315.png - compression: h264 crf=20, scale: bilinear size factor=0.5
0645.png - compression: h264 crf=27, scale: nearest size factor=0.5
2000.png - compression: h264 crf=20, scale: box size factor=0.5
1522.png - scale: box size factor=0.5, compression: h264 crf=28
1777.png - compression: h264 crf=26, scale: bilinear size factor=0.5
1765.png - compression: h264 crf=27, scale: lanczos size factor=0.5
2129.png - scale: lanczos size factor=0.5, compression: h264 crf=22
0794.png - scale: bicubic size factor=0.5, compression: h264 crf=24
1634.png - scale: lanczos size factor=0.5, compression: h264 crf=26
1224.png - scale: nearest size factor=0.5, compression: h264 crf=26
0849.png - compression: h264 crf=26, scale: lanczos size factor=0.5
1840.png - scale: bilinear size factor=0.5, compression: h264 crf=27
1200.png - scale: box size factor=0.5, compression: h264 crf=23
0983.png - scale: nearest size factor=0.5, compression: h264 crf=22
1072.png - scale: bicubic size factor=0.5, compression: h264 crf=25
0188.png - compression: h264 crf=23, scale: lanczos size factor=0.5
1502.png - compression: h264 crf=25, scale: nearest size factor=0.5
1932.png - scale: bicubic size factor=0.5, compression: h264 crf=22
